,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
620,Liegenschaftsverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG621100 Rebgut Neuenstadt - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Kostendeckungsgrad (P110),>= 100%,>= 100%,,95%,101%,,101%,bezogen auf den Produktionsbetrieb,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Ertrag aus Verkauf Fr. (P110),,"1,470,359",,"1,268,718","1,105,847",,"1,194,446",,,
,,,,,,,,,,,
,2) Getätigte Investitionen Fr. (P110),,0,,"335,790",0,,0,,,
,,,,,,,,,,,
,3) Lagerbestand Fr. (P110),,"646,986",,"624,372","465,612",,"475,313",,,
,,,,,,,,,,,
,4) Produktionsmenge/Qualität,,*,,*,*,,*,siehe Bemerkungen,,
,,,,,,,,,,,
,5) Anteil Nischenprodukte in % zur Gesamtmenge,,12.00%,,13.84%,9.22%,,9.85%,,,
,,,,,,,,,,,
,6) Anteil ökologisch produzierter Wein,,100%,,100%,100%,,100%,"Im Rebgut wird unter dem Label ""inte-grierte Produktion"" produziert",,
,,,,,,,,,,,
,7) Betriebserfolg / neutraler Erfolg in Fr.,,"-81,443.92",,"13,741.81","9,882.07",,22.60,keine neutralen Erfolge mehr ab 2007,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,Zu Kennzahl 4):,,,,,,,,,,
,Weinsorten,,Ist 2010,,,Ist 2009,,,Ist 2008,,
,Chasselas,,"85,227",kg à 74.8° Oe,,"94,859",kg à 73.1° Oe,,"88,915",kg à 71.3° Oe,
,Pinot noir,,"49,190",kg à 92.2° Oe,,"68,511",kg à 96.2° Oe,,"57,203",kg à 87.4° Oe,
,diverse Spezialitäten,,"18,328",kg,,"26,239",kg,,"14,833",kg,
,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,,,,,Steuerverwaltung,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2012,,2011,2010,,2009,,,
,Bruttokosten,,"20,895,220.12",,"20,827,808.00","19,542,467.37",,"20,897,324.72",,,
,,,,,,,,,,,
,Erlöse,,"430,482,499.92",,"416,683,000.12","460,961,798.27",,"420,084,536.56",,,
,,,,,,,,,,,
,Nettoerlös,,"-409,587,279.80",,"395,855,192.12","441,419,330.90",,"399,187,211.84",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,2060.2%,,2000.6%,2358.8%,,2010.2%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produktegruppe,Bruttokosten 2012,,,Erlös 2012,,,Nettoerlös,,Nettoerlös,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
PG630100,Steuerregister / Veranlagung,"4,882,044.80",23%,,"188,291.84",0%,,"-4,693,752.96",,"-4,738,976.72",-1%
,,,,,,,,,,,
PG630200,Steuerinkasso (light),"4,970,156.28",24%,,"5,380,588.28",1%,,"410,432.00",,"449,595.80",-9%
,,,,,,,,,,,
PG630300,Erhebung besondere Gemeindesteuern (light),"1,343,019.04",6%,,"113,619.80",0%,,"-1,229,399.24",,"-1,085,426.96",13%
,,,,,,,,,,,
PG630400,Steuereinnahmen (light),"9,700,000.00",46%,,"424,800,000.00",99%,,"415,100,000.00",,"401,230,000.00",3%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630100 Steuerregister / Veranlagung,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"4,882,044.80","4,914,303.92",,"4,654,095.97","5,590,969.02",,,,,
,,,,,,,,,,,
,Erlöse,"188,291.84","175,327.20",,"262,356.14","804,627.02",,,,,
,,,,,,,,,,,
,Nettokosten,"4,693,752.96","4,738,976.72",,"4,391,739.83","4,786,342.00",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,3.9%,3.6%,,5.6%,14.4%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P630110,Steuerregister und Veranlagung,"4,882,044.80",100%,,"188,291.84",100%,,"4,693,752.96",,"4,738,976.72",-1%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630100 Steuerregister / Veranlagung - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,1) Erfassungsgrad Steuererklärungen (P110),100.0%,100.0%,,100.0%,100.0%,,99.7%,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl steuerpflichtige natürliche Perso-nen (ohne quellensteuerpflichtige Personen) (P110),,"86,630",,"86,034","85,865",,"85,488",,,
,,,,,,,,,,,
,2) Eingereichte Steuererklärungen (P110),,"78,476",,"76,038","75,185",,"76,892",,,
,,,,,,,,,,,
,3) Erfasste Steuererklärungen (P110),,"78,476",,"76,038","74,997",,"76,834",,,
,,,,,,,,,,,
,"4) Kosten pro Steuererklärung, Fr. (P110)",,50.70,,55.65,56.50,,55.40,Kosten pro steuerpflichtige Person,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630200 Steuerinkasso (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"4,970,156.28","4,854,392.24",,"4,897,386.42","4,589,092.63",,,,,
,,,,,,,,,,,
,Erlöse,"5,380,588.28","5,303,988.04",,"5,283,180.43","5,312,167.14",,,,,
,,,,,,,,,,,
,Nettoerlös,"-410,432.00","449,595.80",,"385,794.01","723,074.51",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,108.3%,109.3%,,107.9%,115.8%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettoerlös,,Nettoerlös,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P630210,Steuerinkasso,"3,076,191.32",62%,,"3,750,807.84",70%,,"674,616.52",,"698,613.96",-3%
,,,,,,,,,,,
P630220,Quellensteuerbezug,"1,303,931.68",26%,,"1,232,972.52",23%,,"-70,959.16",,"-75,767.60",-6%
,,,,,,,,,,,
P630230,Steuererlass,"590,033.28",12%,,"396,807.92",7%,,"-193,225.36",,"-173,250.56",12%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630200 Steuerinkasso (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,Keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl steuerpflichtige natürliche und juristische Personen (P210),,"93,954",,"93,193","92,798",,"92,240",,,
,,,,,,,,,,,
,2) Anzahl quellensteuerpflichtige Personen (P220),,"8,489",,"8,047","7,723",,"7,605",,,
,,,,,,,,,,,
,3) Anzahl Steuererlassgesuche (P230),,"1,904",,"1,880","1,666",,"2,168",,,
,,,,,,,,,,,
,4) Anzahl abgewiesene Steuererlassgesuche (P230),,691,,713,739,,914,,,
,,,,,,,,,,,
,"5) Erlös Steuerinkasso pro steuerpflichtige Person, Fr. (P210)",,3.75,,7.15,9.90,,11.90,,,
,,,,,,,,,,,
,6) Anzahl Stundungsgesuche (P210),,"17,363",,"17,546","16,503",,"18,389",,,
,,,,,,,,,,,
,7) Anzahl Mahnungen (P210),,"50,818",,"52,319","47,492",,"50,427",,,
,,,,,,,,,,,
,8) Anzahl Betreibungen (210),,"10,541",,"10,364","9,476",,"10,121",,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630300 Erhebung besondere Gemeindesteuern (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"1,343,019.04","1,289,111.84",,"1,262,054.95","1,314,150.47",,,,,
,,,,,,,,,,,
,Erlöse,"113,619.80","203,684.88",,"205,296.28","208,647.30",,,,,
,,,,,,,,,,,
,Nettokosten,"1,229,399.24","1,085,426.96",,"1,056,758.67","1,105,503.17",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,8.5%,15.8%,,16.3%,15.9%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P630320,Übernachtungsabgabe,"29,618.76",2%,,"37,195.76",33%,,"-7,577.00",,"-8,209.52",-8%
,,,,,,,,,,,
P630330,Liegenschaftssteuer,"866,202.48",64%,,"69,599.68",61%,,"796,602.80",,"674,039.12",18%
,,,,,,,,,,,
P630340,Gemeindesteueranspruch und -teilung,"447,197.80",33%,,"6,824.36",6%,,"440,373.44",,"419,597.36",5%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630300 Erhebung besondere Gemeindesteuern (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,Keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl Beherbergungsstätten (P320),,44,,46,46,,46,,,
,,,,,,,,,,,
,2) Anzahl Grundstücke (P330),,"35,741",,"35,025","34,470",,"33,163",,,
,,,,,,,,,,,
,"3) Total Erhebungsaufwand der Produkte-gruppe in % des Gesamtertrags (P320, P330 und P340)",,3.99%,,4.00%,4.58%,,5.40%,,,
,,,,,,,,,,,
,4) Bearbeitungskosten pro Grundstück (P330),,18.05,,18.75,19.84,,19.68,,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630400 Steuereinnahmen (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"9,700,000.00","9,770,000.00",,"8,728,930.03","9,403,112.60",,,,,
,,,,,,,,,,,
,Erlöse,"424,800,000.00","411,000,000.00",,"455,210,965.42","413,759,095.10",,,,,
,,,,,,,,,,,
,Nettoerlös,"-415,100,000.00","401,230,000.00",,"446,482,035.39","404,355,982.50",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,4379.4%,4206.8%,,5215.0%,4400.2%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettoerlös,,Nettoerlös,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P630410,Steuereinnahmen,"9,700,000.00",100%,,"424,800,000.00",100%,,"415,100,000.00",,"401,230,000.00",3%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,Folgende Steuereinnahmen sind im Budget 2012 enthalten:,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630400 Steuereinnahmen (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630400 Steuereinnahmen (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
Fortsetzung,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
630,Steuerverwaltung,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG630400 Steuereinnahmen (light) - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
Ziele,Übergeordnete Ziele,,,,,Hinweise zur Zielüberprüfung,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Steuerungs-
vorgaben",Vorgabe,Soll 2012,Soll 2011,,Ist 2010,Ist 2009,,Ist 2008,Kommentar,,
,Keine,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Kennzahlen,Kennzahl,,Ist 2010,,Ist 2009,Ist 2008,,Ist 2007,Kommentar,,
,1) Anzahl steuerpflichtige natürliche Personen (P410),,"86,630",,"86,034","85,865",,"85,488",ohne quellenbesteuerte Personen,,
,,,,,,,,,,,
,2) Anzahl steuerpflichtige juristische Personen (P410),,"7,324",,"7,159","6,933",,"6,752",,,
,,,,,,,,,,,
,3) Durchschnittlicher Steuerertrag natürliche Personen (P410) in Franken,,"3,354",,"3,211","3,294",,"3,106",,,
,,,,,,,,,,,
,4) Durchschnittlicher Steuerertrag juristische Personen (P410) in Franken,,"14,370",,"10,661","13,516",,"17,835",,,
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen ,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
640,Personalamt,,,,,,,,,,
,,,,,,,,,,,
,,,,,Personalamt,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
640,Personalamt,,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2012,,2011,2010,,2009,,,
,Bruttokosten,,"5,955,823.80",,"5,818,473.23","4,989,246.16",,"4,783,987.44",,,
,,,,,,,,,,,
,Erlöse,,"657,750.64",,"1,084,538.36","1,200,905.10",,"962,923.89",,,
,,,,,,,,,,,
,Nettokosten,,"5,298,073.16",,"4,733,934.87","3,788,341.06",,"3,821,063.55",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,11.0%,,18.6%,24.1%,,20.1%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produktegruppe,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
PG640100,Personaldienstleistungen Stadtverwaltung (light),"4,825,255.88",81%,,"602,815.08",92%,,"4,222,440.80",,"4,137,817.48",2%
,,,,,,,,,,,
PG640400,Personaldienst FPI / Telefonzentrale (light),"1,130,567.92",19%,,"54,935.56",8%,,"1,075,632.36",,"596,117.39",80%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
640,Personalamt,,,,,,,,,,
,,,,,,,,,,,
,Produktegruppe PG640100 Personaldienstleistungen Stadtverwaltung (light),,,,,,,,,,
,,,,,,,,,,,
Kosten und,,Voranschlag,Voranschlag,,Rechnung,Rechnung,,Finanzierung der Produktegruppe in %,,,
Erlöse,,2012,2011,,2010,2009,,,,,
,Bruttokosten,"4,825,255.88","4,692,596.84",,"3,946,075.56","3,826,152.79",,,,,
,,,,,,,,,,,
,Erlöse,"602,815.08","554,779.36",,"640,132.09","482,087.65",,,,,
,,,,,,,,,,,
,Nettokosten,"4,222,440.80","4,137,817.48",,"3,305,943.47","3,344,065.14",,,,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,12.5%,11.8%,,16.2%,12.6%,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Produkt,Bruttokosten 2012,,,Erlös 2012,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2012 / Fr.,,2011 / Fr.,2012/2011 %
P640110,Leistungen für Behörden,"78,002.52",2%,,"4,962.00",1%,,"73,040.52",,"65,581.36",11%
,,,,,,,,,,,
P640120,Leistungen für die Verwaltung,"1,796,721.20",37%,,"21,501.96",4%,,"1,775,219.24",,"1,881,735.96",-6%
,,,,,,,,,,,
P640130,Personalpolitik und Personalrecht,"650,620.64",13%,,"39,696.00",7%,,"610,924.64",,"564,650.98",8%
,,,,,,,,,,,
P640140,Pflege und Entwicklung von Personalsystemen und -instrumenten,"755,277.12",16%,,"33,080.04",5%,,"722,197.08",,"676,441.04",7%
,,,,,,,,,,,
P640150,Personal- und Organisations- entwicklungsangebot,"1,544,634.40",32%,,"503,575.08",84%,,"1,041,059.32",,"949,408.14",10%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
